nr;unternehmen;industriezweig;industriezweigSpeer;existiertHeute;standortNr;adresse;ort;stadtteil;adresseHeute;laenge;breite;verortung;verortungHinweis;speerSeite;datum;datumVon;datumBis;zwangsarbeiterart;gesamt;maennlich;weiblich
264;Walter Lehnemann;Textilindustrie;Arbeiterschutzbekleidung;nein;1;Auf der Bleiche 9;Barmen;Heckinghausen;;7.2257953;51.2732005;hausgenau;;537;5.7.1944;1944-07-05;1945-05-08;Ostarbeiter;;;
265;Leimbacher Hütte Hollweg & Co.;Metallindustrie;Eisengießerei für Grau-, Hart- und Temperguß;nein;1;Leimbacher Str. 83;Barmen;Barmen;;7.1925211;51.2783971;hausgenau;;537;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;1;1;0
265;Leimbacher Hütte Hollweg & Co.;Metallindustrie;Eisengießerei für Grau-, Hart- und Temperguß;nein;1;Leimbacher Str. 83;Barmen;Barmen;;7.1925211;51.2783971;hausgenau;;537;27.4.1943;1943-04-27;1944-01-31;Ostarbeiter;11;11;0
265;Leimbacher Hütte Hollweg & Co.;Metallindustrie;Eisengießerei für Grau-, Hart- und Temperguß;nein;1;Leimbacher Str. 83;Barmen;Barmen;;7.1925211;51.2783971;hausgenau;;537;27.4.1943;1943-04-27;1945-05-08;Franzosen;;;
265;Leimbacher Hütte Hollweg & Co.;Metallindustrie;Eisengießerei für Grau-, Hart- und Temperguß;nein;1;Leimbacher Str. 83;Barmen;Barmen;;7.1925211;51.2783971;hausgenau;;537;31.1.1944;1944-01-31;1944-06-30;Deutsche;73;65;8
265;Leimbacher Hütte Hollweg & Co.;Metallindustrie;Eisengießerei für Grau-, Hart- und Temperguß;nein;1;Leimbacher Str. 83;Barmen;Barmen;;7.1925211;51.2783971;hausgenau;;537;31.1.1944;1944-01-31;1944-06-30;Westarbeiter;4;4;
265;Leimbacher Hütte Hollweg & Co.;Metallindustrie;Eisengießerei für Grau-, Hart- und Temperguß;nein;1;Leimbacher Str. 83;Barmen;Barmen;;7.1925211;51.2783971;hausgenau;;537;31.1.1944;1944-01-31;1944-03-11;Ostarbeiter;11;10;1
265;Leimbacher Hütte Hollweg & Co.;Metallindustrie;Eisengießerei für Grau-, Hart- und Temperguß;nein;1;Leimbacher Str. 83;Barmen;Barmen;;7.1925211;51.2783971;hausgenau;;537;11.3.1944;1944-03-11;1944-06-30;Ostarbeiter;11;11;0
265;Leimbacher Hütte Hollweg & Co.;Metallindustrie;Eisengießerei für Grau-, Hart- und Temperguß;nein;1;Leimbacher Str. 83;Barmen;Barmen;;7.1925211;51.2783971;hausgenau;;537;30.6.1944;1944-06-30;1944-12-31;Deutsche;70;62;8
265;Leimbacher Hütte Hollweg & Co.;Metallindustrie;Eisengießerei für Grau-, Hart- und Temperguß;nein;1;Leimbacher Str. 83;Barmen;Barmen;;7.1925211;51.2783971;hausgenau;;537;30.6.1944;1944-06-30;1944-12-31;Westarbeiter;4;4;
265;Leimbacher Hütte Hollweg & Co.;Metallindustrie;Eisengießerei für Grau-, Hart- und Temperguß;nein;1;Leimbacher Str. 83;Barmen;Barmen;;7.1925211;51.2783971;hausgenau;;537;30.6.1944;1944-06-30;1944-07-05;Ostarbeiter;11;10;1
265;Leimbacher Hütte Hollweg & Co.;Metallindustrie;Eisengießerei für Grau-, Hart- und Temperguß;nein;1;Leimbacher Str. 83;Barmen;Barmen;;7.1925211;51.2783971;hausgenau;;537;5.7.1944;1944-07-05;1944-12-31;Ostarbeiter;;;
265;Leimbacher Hütte Hollweg & Co.;Metallindustrie;Eisengießerei für Grau-, Hart- und Temperguß;nein;1;Leimbacher Str. 83;Barmen;Barmen;;7.1925211;51.2783971;hausgenau;;537;31.12.1944;1944-12-31;1945-05-08;Deutsche;66;52;10
265;Leimbacher Hütte Hollweg & Co.;Metallindustrie;Eisengießerei für Grau-, Hart- und Temperguß;nein;1;Leimbacher Str. 83;Barmen;Barmen;;7.1925211;51.2783971;hausgenau;;537;31.12.1944;1944-12-31;1945-05-08;Westarbeiter;8;7;1
265;Leimbacher Hütte Hollweg & Co.;Metallindustrie;Eisengießerei für Grau-, Hart- und Temperguß;nein;1;Leimbacher Str. 83;Barmen;Barmen;;7.1925211;51.2783971;hausgenau;;537;31.12.1944;1944-12-31;1945-05-08;Ostarbeiter;8;7;1
266;Siegfried Leithäuser;Textilindustrie;Herrenkleiderfabrik;nein;1;Hofaue 47-49;Elberfeld;Elberfeld;;7.152761;51.257126;strassengenau;Nur straßengenau — über Nr. 49 verortet, die einzige aus dem überlieferten Bereich 47–49, die es heute noch gibt;537;27.4.1943;1943-04-27;1945-05-08;Polen;;;
266;Siegfried Leithäuser;Textilindustrie;Herrenkleiderfabrik;nein;1;Hofaue 47-49;Elberfeld;Elberfeld;;7.152761;51.257126;strassengenau;Nur straßengenau — über Nr. 49 verortet, die einzige aus dem überlieferten Bereich 47–49, die es heute noch gibt;537;27.4.1943;1943-04-27;1945-05-08;Belgier;;;
267;Carl Lenzner;Metallindustrie;Schraubenfabrik;ja;1;Sanderstraße 30;Barmen;Barmen;;7.1770539;51.2724498;strassengenau;;537;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;22;22;0
267;Carl Lenzner;Metallindustrie;Schraubenfabrik;ja;1;Sanderstraße 30;Barmen;Barmen;;7.1770539;51.2724498;strassengenau;;537;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;21;21;0
267;Carl Lenzner;Metallindustrie;Schraubenfabrik;ja;1;Sanderstraße 30;Barmen;Barmen;;7.1770539;51.2724498;strassengenau;;537;27.4.1943;1943-04-27;1944-01-31;Ostarbeiter;20;20;0
267;Carl Lenzner;Metallindustrie;Schraubenfabrik;ja;1;Sanderstraße 30;Barmen;Barmen;;7.1770539;51.2724498;strassengenau;;537;31.1.1944;1944-01-31;1944-06-30;Deutsche;62;57;5
267;Carl Lenzner;Metallindustrie;Schraubenfabrik;ja;1;Sanderstraße 30;Barmen;Barmen;;7.1770539;51.2724498;strassengenau;;537;31.1.1944;1944-01-31;1944-06-30;Westarbeiter;1;;
267;Carl Lenzner;Metallindustrie;Schraubenfabrik;ja;1;Sanderstraße 30;Barmen;Barmen;;7.1770539;51.2724498;strassengenau;;537;31.1.1944;1944-01-31;1944-03-11;Ostarbeiter;15;;
267;Carl Lenzner;Metallindustrie;Schraubenfabrik;ja;1;Sanderstraße 30;Barmen;Barmen;;7.1770539;51.2724498;strassengenau;;537;11.3.1944;1944-03-11;1944-06-30;Ostarbeiter;52;0;52
267;Carl Lenzner;Metallindustrie;Schraubenfabrik;ja;1;Sanderstraße 30;Barmen;Barmen;;7.1770539;51.2724498;strassengenau;;537;30.6.1944;1944-06-30;1944-12-31;Deutsche;91;56;35
267;Carl Lenzner;Metallindustrie;Schraubenfabrik;ja;1;Sanderstraße 30;Barmen;Barmen;;7.1770539;51.2724498;strassengenau;;537;30.6.1944;1944-06-30;1944-12-31;Westarbeiter;1;;
267;Carl Lenzner;Metallindustrie;Schraubenfabrik;ja;1;Sanderstraße 30;Barmen;Barmen;;7.1770539;51.2724498;strassengenau;;537;30.6.1944;1944-06-30;1944-12-31;Ostarbeiter;14;;
267;Carl Lenzner;Metallindustrie;Schraubenfabrik;ja;1;Sanderstraße 30;Barmen;Barmen;;7.1770539;51.2724498;strassengenau;;537;31.12.1944;1944-12-31;1945-05-08;Deutsche;91;48;43
267;Carl Lenzner;Metallindustrie;Schraubenfabrik;ja;1;Sanderstraße 30;Barmen;Barmen;;7.1770539;51.2724498;strassengenau;;537;31.12.1944;1944-12-31;1945-05-08;Westarbeiter;1;;
267;Carl Lenzner;Metallindustrie;Schraubenfabrik;ja;1;Sanderstraße 30;Barmen;Barmen;;7.1770539;51.2724498;strassengenau;;537;31.12.1944;1944-12-31;1945-05-08;Ostarbeiter;11;;
268;J. Leonhards Söhne;Gärtnerei;Gartengestaltung/Baumschulen;ja;1;Im Kirschsiepen 20;Vohwinkel;Vohwinkel;;7.0651336;51.22896;hausgenau;;537;27.4.1943;1943-04-27;1945-05-08;Niederländer;;;
269;Limbach & Bonert KG [„Linde’sches Eiswerk“];Metallindustrie;;nein;1;Hünefeldstr. 1-19;Barmen;Barmen;;7.1696248;51.262304;hausgenau;;537;;;;;;;
270;Emil Linde;Maschinenbau;Maschinenfabrik;nein;1;Carnaperstr. 126;Barmen;Barmen;;7.1836154;51.2788744;hausgenau;;537;23.10.1942;1942-10-23;1945-05-08;Ausländer ohne Nationalitätenangabe;10;;
270;Emil Linde;Maschinenbau;Maschinenfabrik;nein;1;Carnaperstr. 126;Barmen;Barmen;;7.1836154;51.2788744;hausgenau;;537;5.7.1944;1944-07-05;1945-05-08;Ostarbeiter;;;
271;Johann Linnenbürger;Maschinenbau;Maschinenfabrik;nein;1;Marktstr. 11;Ronsdorf;Ronsdorf;;7.1967303;51.2274748;strassengenau;;537;;;1945-05-08;Franzosen;;;
272;Wilhelm Lörken;Chemie;Lackfabrik;ja;1;Clausenstraße 35-37;Barmen;Barmen;;7.1661507;51.2707929;hausgenau;;537;5.7.1944;1944-07-05;1945-05-08;Ostarbeiter;;;
273;August Lohe;Bauunternehmen;Bau-Unternehmung;unbekannt;1;Friedrich-Engels-Allee 118;Barmen;Barmen;;7.1877287;51.2661091;strassengenau;;537;30.11.1942;1942-11-30;1943-01-31;Deutsche;82;77;5
273;August Lohe;Bauunternehmen;Bau-Unternehmung;unbekannt;1;Friedrich-Engels-Allee 118;Barmen;Barmen;;7.1877287;51.2661091;strassengenau;;537;30.11.1942;1942-11-30;1943-01-31;Westarbeiter;26;26;
273;August Lohe;Bauunternehmen;Bau-Unternehmung;unbekannt;1;Friedrich-Engels-Allee 118;Barmen;Barmen;;7.1877287;51.2661091;strassengenau;;537;30.11.1942;1942-11-30;1943-01-31;Juden;2;;
273;August Lohe;Bauunternehmen;Bau-Unternehmung;unbekannt;1;Friedrich-Engels-Allee 118;Barmen;Barmen;;7.1877287;51.2661091;strassengenau;;537;30.11.1942;1942-11-30;1943-01-31;Ostarbeiter;85;78;7
273;August Lohe;Bauunternehmen;Bau-Unternehmung;unbekannt;1;Friedrich-Engels-Allee 118;Barmen;Barmen;;7.1877287;51.2661091;strassengenau;;537;30.11.1942;1942-11-30;1943-01-31;Kriegsgefangene;105;;
273;August Lohe;Bauunternehmen;Bau-Unternehmung;unbekannt;1;Friedrich-Engels-Allee 118;Barmen;Barmen;;7.1877287;51.2661091;strassengenau;;537;31.1.1943;1943-01-31;1943-02-28;Deutsche;81;76;5
273;August Lohe;Bauunternehmen;Bau-Unternehmung;unbekannt;1;Friedrich-Engels-Allee 118;Barmen;Barmen;;7.1877287;51.2661091;strassengenau;;537;31.1.1943;1943-01-31;1943-02-28;Westarbeiter;25;25;
273;August Lohe;Bauunternehmen;Bau-Unternehmung;unbekannt;1;Friedrich-Engels-Allee 118;Barmen;Barmen;;7.1877287;51.2661091;strassengenau;;537;31.1.1943;1943-01-31;1943-02-28;Juden;2;;
273;August Lohe;Bauunternehmen;Bau-Unternehmung;unbekannt;1;Friedrich-Engels-Allee 118;Barmen;Barmen;;7.1877287;51.2661091;strassengenau;;537;31.1.1943;1943-01-31;1943-02-28;Ostarbeiter;84;77;7
273;August Lohe;Bauunternehmen;Bau-Unternehmung;unbekannt;1;Friedrich-Engels-Allee 118;Barmen;Barmen;;7.1877287;51.2661091;strassengenau;;537;31.1.1943;1943-01-31;1943-02-28;Kriegsgefangene;103;;
273;August Lohe;Bauunternehmen;Bau-Unternehmung;unbekannt;1;Friedrich-Engels-Allee 118;Barmen;Barmen;;7.1877287;51.2661091;strassengenau;;537;28.2.1943;1943-02-28;1945-05-08;Deutsche;78;73;5
273;August Lohe;Bauunternehmen;Bau-Unternehmung;unbekannt;1;Friedrich-Engels-Allee 118;Barmen;Barmen;;7.1877287;51.2661091;strassengenau;;537;28.2.1943;1943-02-28;1945-05-08;Westarbeiter;25;25;
273;August Lohe;Bauunternehmen;Bau-Unternehmung;unbekannt;1;Friedrich-Engels-Allee 118;Barmen;Barmen;;7.1877287;51.2661091;strassengenau;;537;28.2.1943;1943-02-28;1945-05-08;Juden;2;;
273;August Lohe;Bauunternehmen;Bau-Unternehmung;unbekannt;1;Friedrich-Engels-Allee 118;Barmen;Barmen;;7.1877287;51.2661091;strassengenau;;537;28.2.1943;1943-02-28;1945-05-08;Ostarbeiter;84;77;7
273;August Lohe;Bauunternehmen;Bau-Unternehmung;unbekannt;1;Friedrich-Engels-Allee 118;Barmen;Barmen;;7.1877287;51.2661091;strassengenau;;537;28.2.1943;1943-02-28;1945-05-08;Kriegsgefangene;103;;
273;August Lohe;Bauunternehmen;Bau-Unternehmung;unbekannt;1;Friedrich-Engels-Allee 118;Barmen;Barmen;;7.1877287;51.2661091;strassengenau;;537;27.4.1943;1943-04-27;1945-05-08;Polen;;;
273;August Lohe;Bauunternehmen;Bau-Unternehmung;unbekannt;1;Friedrich-Engels-Allee 118;Barmen;Barmen;;7.1877287;51.2661091;strassengenau;;537;27.4.1943;1943-04-27;1945-05-08;Niederländer;;;
274;Reinhold Lohe;Metallindustrie;Gesenkschmiede;nein;1;Kohlfurther Brücke 14-16;Cronenberg;Cronenberg;;7.1105648;51.1939686;hausgenau;;537;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;7;7;0
274;Reinhold Lohe;Metallindustrie;Gesenkschmiede;nein;1;Kohlfurther Brücke 14-16;Cronenberg;Cronenberg;;7.1105648;51.1939686;hausgenau;;537;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;6;6;0
274;Reinhold Lohe;Metallindustrie;Gesenkschmiede;nein;1;Kohlfurther Brücke 14-16;Cronenberg;Cronenberg;;7.1105648;51.1939686;hausgenau;;537;27.4.1943;1943-04-27;1944-03-11;Ostarbeiter;7;7;0
274;Reinhold Lohe;Metallindustrie;Gesenkschmiede;nein;1;Kohlfurther Brücke 14-16;Cronenberg;Cronenberg;;7.1105648;51.1939686;hausgenau;;537;11.3.1944;1944-03-11;1944-07-05;Ostarbeiter;15;15;0
274;Reinhold Lohe;Metallindustrie;Gesenkschmiede;nein;1;Kohlfurther Brücke 14-16;Cronenberg;Cronenberg;;7.1105648;51.1939686;hausgenau;;537;5.7.1944;1944-07-05;1945-05-08;Ostarbeiter;;;
275;Lohmann & Stuhlmann;Metallindustrie;Werkzeugfabrik;nein;1;Oberkamperstr. 22A;Cronenberg;Cronenberg;;7.142782;51.210668;strassengenau;Nur straßengenau — über die Nachbarnummer 22 verortet, „22A“ ist heute nicht mehr vergeben;538;;;1945-05-08;Ostarbeiter;;;
276;Alba Werke Adolf Lübbertsmeier A.G.;Metallindustrie;Kaltwalzwerk;nein;1;Sternstraße 19-21;Barmen;Oberbarmen;;7.2101057;51.2762322;hausgenau;;538;27.4.1943;1943-04-27;1945-05-08;Ostarbeiter;22;1;21
276;Alba Werke Adolf Lübbertsmeier A.G.;Metallindustrie;Kaltwalzwerk;nein;1;Sternstraße 19-21;Barmen;Oberbarmen;;7.2101057;51.2762322;hausgenau;;538;27.4.1943;1943-04-27;1945-05-08;Franzosen;;;
277;Peter August Lückenhaus;Textilindustrie;Mech. Weberei f. Futterstoffe, Inhaber Plutte;nein;1;Hatzfelder Str. 14;Barmen;Barmen;;7.1830593;51.280428;hausgenau;;538;27.4.1943;1943-04-27;1945-05-08;Niederländer;;;
277;Peter August Lückenhaus;Textilindustrie;Mech. Weberei f. Futterstoffe, Inhaber Plutte;nein;1;Hatzfelder Str. 14;Barmen;Barmen;;7.1830593;51.280428;hausgenau;;538;;;1945-05-08;Ostarbeiter;;;
277;Peter August Lückenhaus;Textilindustrie;Mech. Weberei f. Futterstoffe, Inhaber Plutte;nein;1;Hatzfelder Str. 14;Barmen;Barmen;;7.1830593;51.280428;hausgenau;;538;;;1945-05-08;Westarbeiter;;;
277;Peter August Lückenhaus;Textilindustrie;Mech. Weberei f. Futterstoffe, Inhaber Plutte;nein;2;Buchenstr. 58;Barmen;Barmen;;7.1841727;51.2708858;hausgenau;;538;;;;;;;
278;Ewald Luft;unbekannt;;nein;1;Mirker Straße 45;Elberfeld;Elberfeld;;7.1450181;51.2662196;hausgenau;;538;1943;1943-01-01;1945-05-08;Franzosen;;;
279;August Luhn & Co. GmbH;Chemie;Seifen- und Glyzerinfabriken;nein;1;Schwarzbach 91-103;Barmen;Oberbarmen;;7.2261857;51.2805414;hausgenau;;538;8.5.1942;1942-05-08;1942-08-13;Ostarbeiter;35;35;0
279;August Luhn & Co. GmbH;Chemie;Seifen- und Glyzerinfabriken;nein;1;Schwarzbach 91-103;Barmen;Oberbarmen;;7.2261857;51.2805414;hausgenau;;538;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;53;13;40
279;August Luhn & Co. GmbH;Chemie;Seifen- und Glyzerinfabriken;nein;1;Schwarzbach 91-103;Barmen;Oberbarmen;;7.2261857;51.2805414;hausgenau;;538;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;46;13;33
279;August Luhn & Co. GmbH;Chemie;Seifen- und Glyzerinfabriken;nein;1;Schwarzbach 91-103;Barmen;Oberbarmen;;7.2261857;51.2805414;hausgenau;;538;27.4.1943;1943-04-27;1944-03-11;Ostarbeiter;54;17;37
279;August Luhn & Co. GmbH;Chemie;Seifen- und Glyzerinfabriken;nein;1;Schwarzbach 91-103;Barmen;Oberbarmen;;7.2261857;51.2805414;hausgenau;;538;27.4.1943;1943-04-27;1945-05-08;Franzosen;;;
279;August Luhn & Co. GmbH;Chemie;Seifen- und Glyzerinfabriken;nein;1;Schwarzbach 91-103;Barmen;Oberbarmen;;7.2261857;51.2805414;hausgenau;;538;27.4.1943;1943-04-27;1945-05-08;Niederländer;;;
279;August Luhn & Co. GmbH;Chemie;Seifen- und Glyzerinfabriken;nein;1;Schwarzbach 91-103;Barmen;Oberbarmen;;7.2261857;51.2805414;hausgenau;;538;11.3.1944;1944-03-11;1945-05-08;Ostarbeiter;75;27;48
280;Lusbrink & Schwebinghaus;Metallindustrie;Präzisionswerkzeugfabrik;ja;1;Monschaustr. 27;Ronsdorf;Ronsdorf;;7.1939438;51.2292681;hausgenau;;538;27.4.1943;1943-04-27;1944-07-05;Ostarbeiter;10;10;0
280;Lusbrink & Schwebinghaus;Metallindustrie;Präzisionswerkzeugfabrik;ja;1;Monschaustr. 27;Ronsdorf;Ronsdorf;;7.1939438;51.2292681;hausgenau;;538;05.07.1944;1944-07-05;1945-05-08;Ostarbeiter;;;
281;J. Machwürth;Maschinenbau;Apparatebau;nein;1;Kaiserstr. 195;Vohwinkel;Vohwinkel;;7.0742666;51.2329786;strassengenau;;538;27.4.1943;1943-04-27;1945-05-08;Belgier;;;
282;Karl Mäueler Barmer Eisen- und Blechwarenfabrik — Verzinkerei;Metallindustrie;;nein;1;Alarichstr. 22;Barmen;Barmen;;7.1998457;51.2787441;hausgenau;;538;28.10.1942;1942-10-28;1943-04-27;Ostarbeiter;10;10;0
282;Karl Mäueler Barmer Eisen- und Blechwarenfabrik — Verzinkerei;Metallindustrie;;nein;1;Alarichstr. 22;Barmen;Barmen;;7.1998457;51.2787441;hausgenau;;538;27.4.1943;1943-04-27;1944-03-11;Ostarbeiter;8;8;0
282;Karl Mäueler Barmer Eisen- und Blechwarenfabrik — Verzinkerei;Metallindustrie;;nein;1;Alarichstr. 22;Barmen;Barmen;;7.1998457;51.2787441;hausgenau;;538;11.3.1944;1944-03-11;1945-05-08;Ostarbeiter;24;0;24
283;J. Mai & Co. mbH;Bauunternehmen;Bauunternehmung;ja;1;Varresbecker Str. 135a;Elberfeld;Elberfeld-West;;7.1033902;51.2519499;hausgenau;;538;30.11.1942;1942-11-30;1943-03-31;Deutsche;39;37;2
283;J. Mai & Co. mbH;Bauunternehmen;Bauunternehmung;ja;1;Varresbecker Str. 135a;Elberfeld;Elberfeld-West;;7.1033902;51.2519499;hausgenau;;538;30.11.1942;1942-11-30;1943-03-31;Westarbeiter;4;4;
283;J. Mai & Co. mbH;Bauunternehmen;Bauunternehmung;ja;1;Varresbecker Str. 135a;Elberfeld;Elberfeld-West;;7.1033902;51.2519499;hausgenau;;538;31.3.1943;1943-03-31;1943-08-31;Deutsche;39;37;2
283;J. Mai & Co. mbH;Bauunternehmen;Bauunternehmung;ja;1;Varresbecker Str. 135a;Elberfeld;Elberfeld-West;;7.1033902;51.2519499;hausgenau;;538;31.3.1943;1943-03-31;1943-08-31;Westarbeiter;4;4;
283;J. Mai & Co. mbH;Bauunternehmen;Bauunternehmung;ja;1;Varresbecker Str. 135a;Elberfeld;Elberfeld-West;;7.1033902;51.2519499;hausgenau;;538;31.8.1943;1943-08-31;1945-05-08;Deutsche;38;36;2
283;J. Mai & Co. mbH;Bauunternehmen;Bauunternehmung;ja;1;Varresbecker Str. 135a;Elberfeld;Elberfeld-West;;7.1033902;51.2519499;hausgenau;;538;31.8.1943;1943-08-31;1945-05-08;Westarbeiter;5;5;
284;Friedrich Marcus;Metallindustrie;Werkzeugfabrik;nein;1;Echoerstr. 25;Ronsdorf;Ronsdorf;;7.198941;51.2198793;hausgenau;;538;13.8.1942;1942-08-13;1942-10-28;Ostarbeiter;15;15;0
284;Friedrich Marcus;Metallindustrie;Werkzeugfabrik;nein;1;Echoerstr. 25;Ronsdorf;Ronsdorf;;7.198941;51.2198793;hausgenau;;538;28.10.1942;1942-10-28;1943-01-31;Ostarbeiter;15;15;0
284;Friedrich Marcus;Metallindustrie;Werkzeugfabrik;nein;1;Echoerstr. 25;Ronsdorf;Ronsdorf;;7.198941;51.2198793;hausgenau;;538;31.1.1943;1943-01-31;1944-06-30;Deutsche;85;43;42
284;Friedrich Marcus;Metallindustrie;Werkzeugfabrik;nein;1;Echoerstr. 25;Ronsdorf;Ronsdorf;;7.198941;51.2198793;hausgenau;;538;31.1.1943;1943-01-31;1944-06-30;Westarbeiter;4;1;3
284;Friedrich Marcus;Metallindustrie;Werkzeugfabrik;nein;1;Echoerstr. 25;Ronsdorf;Ronsdorf;;7.198941;51.2198793;hausgenau;;538;31.1.1943;1943-01-31;1943-04-27;Ostarbeiter;30;15;15
284;Friedrich Marcus;Metallindustrie;Werkzeugfabrik;nein;1;Echoerstr. 25;Ronsdorf;Ronsdorf;;7.198941;51.2198793;hausgenau;;538;27.4.1943;1943-04-27;1944-03-11;Ostarbeiter;15;15;0
284;Friedrich Marcus;Metallindustrie;Werkzeugfabrik;nein;1;Echoerstr. 25;Ronsdorf;Ronsdorf;;7.198941;51.2198793;hausgenau;;538;27.4.1943;1943-04-27;1945-05-08;Belgier;;;
284;Friedrich Marcus;Metallindustrie;Werkzeugfabrik;nein;1;Echoerstr. 25;Ronsdorf;Ronsdorf;;7.198941;51.2198793;hausgenau;;538;11.3.1944;1944-03-11;1944-06-30;Ostarbeiter;20;18;2
284;Friedrich Marcus;Metallindustrie;Werkzeugfabrik;nein;1;Echoerstr. 25;Ronsdorf;Ronsdorf;;7.198941;51.2198793;hausgenau;;538;30.6.1944;1944-06-30;1945-05-08;Deutsche;38;36;2
284;Friedrich Marcus;Metallindustrie;Werkzeugfabrik;nein;1;Echoerstr. 25;Ronsdorf;Ronsdorf;;7.198941;51.2198793;hausgenau;;538;30.6.1944;1944-06-30;1945-05-08;Westarbeiter;1;1;
284;Friedrich Marcus;Metallindustrie;Werkzeugfabrik;nein;1;Echoerstr. 25;Ronsdorf;Ronsdorf;;7.198941;51.2198793;hausgenau;;538;30.6.1944;1944-06-30;1945-05-08;Ostarbeiter;20;18;2
284;Friedrich Marcus;Metallindustrie;Werkzeugfabrik;nein;1;Echoerstr. 25;Ronsdorf;Ronsdorf;;7.198941;51.2198793;hausgenau;;538;30.6.1944;1944-06-30;1945-05-08;nicht-russische Kriegsgefangene;37;;
285;Matthes & Weber AG;Industrie der Steine und Erden;Kalkwerk;nein;1;Auf dem Dorp;Elberfeld;Elberfeld;;;;ohne;;539;27.4.1943;1943-04-27;1945-05-08;Polen;;;
286;Matthey & Lenz;Handel / Dienstleistungen;Kohlenhandlung;nein;1;Liegnitzer Straße 47;Barmen;Oberbarmen;;7.2210354;51.2822654;hausgenau;;539;27.4.1943;1943-04-27;1945-05-08;Polen;;;
287;August Meckenstock;Lebensmittelindustrie;Molkerei;nein;1;Ferdinand Schrey Str.;Elberfeld;Elberfeld;;7.1515053;51.2490141;strassengenau;;539;;;1945-05-08;Ostarbeiter;;;
287;August Meckenstock;Lebensmittelindustrie;Molkerei;nein;1;Ferdinand Schrey Str.;Elberfeld;Elberfeld;;7.1515053;51.2490141;strassengenau;;539;;;1945-05-08;Westarbeiter;;;
287;August Meckenstock;Lebensmittelindustrie;Molkerei;nein;2;Kieselstr. 44;Elberfeld;Elberfeld;;7.1504846;51.2520144;hausgenau;;539;;;;;;;
287;August Meckenstock;Lebensmittelindustrie;Molkerei;nein;3;Hospitalstr. 24;Elberfeld;Elberfeld;;7.1514465;51.2520829;strassengenau;;539;;;;;;;
288;Melchior & Jörgens;Kunststoffindustrie;Spritzgußfabrik;nein;1;Wittener Str. 37 A;Barmen;Oberbarmen;;7.232632;51.28804;strassengenau;Nur straßengenau — über die Nachbarnummer 37 verortet, „37 A“ ist heute nicht mehr vergeben;539;31.8.1943;1943-08-31;1945-05-08;Deutsche;8;7;1
288;Melchior & Jörgens;Kunststoffindustrie;Spritzgußfabrik;nein;1;Wittener Str. 37 A;Barmen;Oberbarmen;;7.232632;51.28804;strassengenau;Nur straßengenau — über die Nachbarnummer 37 verortet, „37 A“ ist heute nicht mehr vergeben;539;31.8.1943;1943-08-31;1945-05-08;Westarbeiter;1;;
289;Autohaus Merkur;Kraftfahrzeugindustrie;Autohaus;nein;1;Werther Brücke 11;Barmen;Heckinghausen;;7.2073458;51.2720109;strassengenau;;539;;;1945-05-08;Polen;;;
290;Metzenauer & Jung;Elektrotechnik;Spezialfabrik für elektr. Apparate;unbekannt;1;Charlottenstr. 88;Elberfeld;Elberfeld;;7.1344056;51.259614;strassengenau;;539;27.4.1943;1943-04-27;1945-05-08;Franzosen;;;
290;Metzenauer & Jung;Elektrotechnik;Spezialfabrik für elektr. Apparate;unbekannt;1;Charlottenstr. 88;Elberfeld;Elberfeld;;7.1344056;51.259614;strassengenau;;539;31.1.1944;1944-01-31;1944-04-30;Deutsche;934;520;414
290;Metzenauer & Jung;Elektrotechnik;Spezialfabrik für elektr. Apparate;unbekannt;1;Charlottenstr. 88;Elberfeld;Elberfeld;;7.1344056;51.259614;strassengenau;;539;31.1.1944;1944-01-31;1944-04-30;Westarbeiter;65;15;50
290;Metzenauer & Jung;Elektrotechnik;Spezialfabrik für elektr. Apparate;unbekannt;1;Charlottenstr. 88;Elberfeld;Elberfeld;;7.1344056;51.259614;strassengenau;;539;31.1.1944;1944-01-31;1944-03-11;Ostarbeiter;30;26;4
290;Metzenauer & Jung;Elektrotechnik;Spezialfabrik für elektr. Apparate;unbekannt;1;Charlottenstr. 88;Elberfeld;Elberfeld;;7.1344056;51.259614;strassengenau;;539;11.3.1944;1944-03-11;1944-04-30;Ostarbeiter;25;22;3
290;Metzenauer & Jung;Elektrotechnik;Spezialfabrik für elektr. Apparate;unbekannt;1;Charlottenstr. 88;Elberfeld;Elberfeld;;7.1344056;51.259614;strassengenau;;539;30.4.1944;1944-04-30;1944-11-30;Deutsche;860;524;336
290;Metzenauer & Jung;Elektrotechnik;Spezialfabrik für elektr. Apparate;unbekannt;1;Charlottenstr. 88;Elberfeld;Elberfeld;;7.1344056;51.259614;strassengenau;;539;30.4.1944;1944-04-30;1944-11-30;Westarbeiter;64;12;52
290;Metzenauer & Jung;Elektrotechnik;Spezialfabrik für elektr. Apparate;unbekannt;1;Charlottenstr. 88;Elberfeld;Elberfeld;;7.1344056;51.259614;strassengenau;;539;30.4.1944;1944-04-30;1944-11-30;Ostarbeiter;89;49;40
